sellerid_2,seller_id,seller_zip_code_prefix,seller_city,seller_state
S1670,57e632711dec9ec14ca7546769483e7e,88372,navegantes,SC
S1860,cb3dd9ce66268c7a3ca7241ac70ab58c,3028,sao paulo,SP
S1519,094ced053e257ae8cae57205592d6712,14095,ribeirao preto,SP
S2259,9906e7aa42a3c067b7c9a564d01c4320,87065,maringa,PR
S0416,1f1bb1f0859883505541bdd6606193e5,2124,sao paulo,SP
S2661,4200ddf1967c5e41e48db62bc6d4b5ac,9710,sao bernardo do campo,SP
S0756,ed9eef5be0992d413d251fadba1a410d,13845,mogi guacu,SP
S3060,139157dd4daa45c25b0807ffff348363,3064,sao paulo,SP
S0317,c1849d4d32d7a6cecd5aa471809d3135,9070,santo andre,SP
S0407,64b87978a11c1ea7501a89eabe8c2c1a,19300,presidente bernardes,SP
S0376,33ab10be054370c254ddfcf0a6253422,22790,rio de janeiro,RJ
S1396,bff9deb0ec77d437f3305a79cf25529e,13481,limeira,SP
S2330,3fefda3299e6dfaea3466ef346a3571a,82620,curitiba,PR
S1600,236585a4ddb5fea9fa40233e2249ed91,95088,caxias do sul,RS
S0396,499ec63c58e51296c9cf57edcfe1c8a8,2918,sao paulo,SP
S2631,6f83d9e4da896daae20b9b6b2d3ff8d2,84925,pinhalao,PR
S1176,35ef5aa32949680f627efec3c23e705c,88960,sombrio,SC
S0212,403aa86912527d730337ffcb0fb096ab,30220,belo horizonte,MG
S0186,ec8463980a4e0ea9f8517aea1ed0c419,88010,florianopolis,SC
S0805,c847e075301870dd144a116762eaff9a,38022,uberaba,MG
S0660,6c77cd583b36a13aacccf2b3ee23e233,17505,marilia,SP
S3037,5ef131ac72773e5b3f6c0d63cf424657,14075,ribeirao preto,SP
S1216,6cf476a4ca74498db55cbccdaa9dcfb6,2873,sao paulo,SP
S2073,c447f8dd3ed213f291d65ef074a268eb,19802,assis,SP
S2165,4736e9d642ef4257cd7622516931eb51,13424,piracicaba,SP
S2760,a5cba26a62b8b4d0145b68b841e62e7f,87303,campo mourao,PR
S1140,a1bea9970d8f65b240555f99c2214f7f,83323,pinhais,PR
S0753,1025f0e2d44d7041d6cf58b6550e0bfa,3204,sao paulo,SP
S2509,a5dd1946fb63ada8bcaa0c9cd8f11e22,55002,caruaru,PE
S2262,c5f7feb04a6a1fb3596322bfc3cf1917,9571,sao caetano do sul,SP
S0060,c3e1abd72a42fe690fcd89cf5720fe29,13840,mogi guacu,SP
S2295,891071be6ba827b591264c90c2ae8a63,3872,sao paulo,SP
S1963,491a5ada3aa1678414e990262c4bbdc1,4208,sao paulo,SP
S2947,84deb808079d1be601c209c1e771b1cc,81200,curitiba,PR
S0374,dd58ee93286b0821565574c570e9e1dc,81650,curitiba,PR
S2111,9558aa23f77a9e0a0eca83540999f43b,86801,apucarana,PR
S2180,3c4e0452bff7a2a788179488d3d77032,83408,colombo,PR
S1623,ca5832c6960267b71041f74bb39e8b12,89820,xanxere,SC
S0653,668bf321538e5072858eaef6087ce027,83323,pinhais,PR
S1395,01266d4c46afa519678d16a8b683d325,80250,curitiba,PR
S2945,6c99c983ce3b6ba0ab813e6790e81691,38400,uberlandia,MG
S1684,6aa3928696eab49a19a466e665a649fd,26285,nova iguacu,RJ
S1109,7d81e74a4755b552267cd5e081563028,4735,sao paulo,SP
S1851,f8d5c7085db9a4ad2b8c1ffbeb2798c8,4104,sao paulo,SP
S1862,7586919161935337bf6b6d7ff5779648,21921,rio de janeiro,RJ
S0281,47f55702f598c7c6cc8458b0fbc1c49a,36213,dores de campos,MG
S2306,50a7e551a7b3f8d37cd6e32d8bfbe5ea,9520,sao caetano do sul,SP
S1386,ea1776927851da2532aa70d6a32c095a,8223,sao paulo,SP
S1142,827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR
S1524,60ad151920c4f6f3ebbe8cfdf6166779,6322,carapicuiba,SP
S1028,59fb871bf6f4522a87ba567b42dafecf,3655,sao paulo,SP
S1151,fa74b2f3287d296e9fbd2cc80f2d1cf1,19023,presidente prudente,SP
S0784,52454f90d4c30c016768db02f88c1a74,13091,campinas,SP
S1894,a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG
S1062,3338e7a0710a195872be80e0d2423867,13403,piracicaba,SP
S2494,8378eb36b6b70c5734e83ad7b8cdc3b7,88301,itajai,SC
S0295,f7df46c1e0ec44eed5c6726478da4a17,93336,novo hamburgo,RS
S1832,3fac58ce0ad699020c7944d53c41329c,3480,sao paulo,SP
S0063,debe6615cd90cc0c2eac2b8988e1f628,4282,sao paulo,SP
S1736,baa49d93c8c8841e27400a300f5d74b2,88113,sao jose,SC
S2698,5ca5d579b5857ee8709479b1047cecc3,4176,sao paulo,SP
S0110,3b872fd4747f01cc56206f2934198618,14940,ibitinga,SP
S1148,a4fc6eadaff1576af888509a53420f6a,9561,sao caetano do sul,SP
S0679,7402d13c03a7e91366337cd1de471144,86181,cambe,PR
S1712,6e4a902d1054e4e17aa6eab87fac1c75,18090,sorocaba,SP
S1345,ff82e8873fba613f2261a9acc896fd84,35900,itabira,MG
S1477,92eb0f42c21942b6552362b9b114707d,3504,sao paulo,SP
S1159,f125f3a310c2e5f822d116147de1e474,3068,sao paulo,SP
S1700,72146da5774cabf2632faedcae097a76,85960,marechal candido rondon,PR
S1324,b9c0ffa92f3ff9a5a3d45ef7213c0842,8246,sao paulo,SP
S0288,1d139e3a3b14025640d8df1b230aace0,14860,barrinha,SP
S0352,883dd81e82754ac2c65e9790a7db8c9a,81070,curitiba,PR
S2918,09883d9ab71c8fe8a9bfc7fc3075b07e,8180,sao paulo,SP
S2475,2f1e7b90e01d9f086cbcb301c0c3d406,89022,blumenau,SC
S2274,6bbcb8924baf70b7fe2fe2097e8cd407,89031,blumenau,SC
S0426,8e4f041ff58e7845456d3482524014b3,90250,porto alegre,RS
S0355,0ec28cec4046a4a199b6de9b4c891d97,74110,goiania,GO
S0984,5debea795b07621e1f90532e18f96145,86800,apucarana,PR
S2299,2709af9587499e95e803a6498a5a56e9,3813,sao paulo,SP
S2985,bd43e172d599bed47a85da877172ca8c,89280,sao bento do sul,SC
S0299,725c32fa80c2faacc4fc88450d27314e,3320,sao paulo,SP
S0077,850913d59ce317156b00f3705f1c3edb,12942,atibaia,SP
S2547,7354220fb240bde543b3c40c060d41e7,71215,brasilia,DF
S0788,e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR
S1775,b17b679f4f5ce2e03ce6968c62648246,14090,ribeirao preto,SP
S1815,43a1d4bab73b816e44ef4e4facd9f9b5,87050,maringa,PR
S1194,dd264199fc8b687ad029de7de6d760e6,85815,cascavel,PR
S0468,67225bff54a172ff67579aaf583efd78,85960,marechal candido rondon,PA
S0070,baeda7047354773262ba2405f97038ba,13471,americana,SP
S0726,167fd940acebc789debd6eb418c46e38,14405,franca,SP
S1147,4ef4c39cf3c24f326434cf0b2e48046a,5004,sao paulo,SP
S0177,ce616e1913288884e7742faac9d981db,6711,cotia,SP
S1822,a1474fd46fd3430168f7ec202da39408,83321,pinhais,SP
S1166,1b61fb1f0f2185d89e9a126c498e9cc7,87015,maringa,PR
S0213,2ff6b7bff164ef05590a52734e1296da,86060,londrina,PR
S2709,e4253cef933647000a82ff39c67b7bde,5856,sao paulo,SP
S2901,3a3c180dd702a725bd0ba4117689239e,84600,uniao da vitoria,PR
S2965,bce6a5ecf98e99fd2a8868b15c51f04b,7180,guarulhos,SP
S0362,ea65d8b58316a6f2362f2a9e4b3e86ad,13030,campinas,SP
S1156,686886775c8f6b1191c7b953fb52708c,13920,pedreira,SP
S1680,0a85ebe4e328db81ac9109781205e2f7,13205,jundiai,SP
S0222,1660ad786c27fd935378b6192a90b417,9891,sao bernardo do campo,SP
S0236,0db783cfcd3b73998abc6e10e59a102f,11010,santos,SP
S0273,52f9db5cfb423382a2fa5c9e39303202,19830,echapora,SP
S0064,f307937c1bb287c3efc2a514b94b0d1d,38183,araxa,MG
S0458,e88f7a2995ba184710d339c5c4bf2e30,15505,votuporanga,SP
S1391,b76a1f8356322f12529c37b67d5c96c2,11015,santos,SP
S1725,4aba6a02a788d3ec81c03137144d9a80,89460,canoinhas,SC
S0825,9449f25aeaf531019b76999ea49a6949,21040,rio de janeiro,RJ
S0326,431af27f296bc6519d890aa5a05fdb11,14110,ribeirao preto,SP
S1188,53088c75f948b48a7ece173ac17f0c12,95840,triunfo,RS
S2792,0f80a40c312b2472dca482cf50f5186f,18681,lencois paulista,SP
S2417,544863df86ed3b78a04e0820d41430ee,29166,serra,ES
S0633,78ef7e885d17f35e2382a47aae8b8cce,96816,santa cruz do sul,RS
S1724,0be8ff43f22e456b4e0371b2245e4d01,4461,sao paulo,SP
S2080,1835b56ce799e6a4dc4eddc053f04066,14940,ibitinga,SP
S1184,2e13c71026e1a39ba5cc1b86dcb679aa,2265,sao paulo,SP
S1923,0af2ab31141893d26aca5a404a537dab,3431,sao paulo,SP
S0639,13d058e4eeac2ce8217660b2f8a05812,6080,osasco,SP
S0082,e00d85ce20ea50c1224c66ca5050527d,6286,osasco,SP
S2935,e48b04bf1aa1ef711caebeb7aede6180,80240,curitiba,PR
S0448,f67efa3f0b6761102a7f8c6b7b571f5d,82300,curitiba,PR
S0137,c273175f7c6c80fb02f051e2fc6d0d72,5849,sao paulo,SP
S0853,382229d1e840115ffe3dbf5ff460e417,23092,rio de janeiro,RJ
S2413,f09b760d23495ac9a7e00d29b769007c,15802,catanduva,SP
S0423,5c243662ce92d84573bfaff24c3e3700,3702,sao paulo,SP
S0922,38874e327ce94d11390b96eb42d61928,8577,itaquaquecetuba,SP
S2886,ab3e0c171fe84a7ba7de130f19cfb485,86690,colorado,PR
S0919,85e7c62c1d6ea078c3897424f867a7c8,88220,itapema,SC
S1709,262237171f48e85819065498cac80d7b,88352,brusque,SC
S1943,fd386aa7bed2af3c7035c65506c9b4a3,4208,sao paulo,SP
S2986,b2f4d63c7203f539a78252565ca32257,28950,armacao dos buzios,RJ
S0670,dd5450b022b2d00a2145a66331e1aef6,89208,joinville,SC
S1461,ff4e2d38692ce827b1a4f4b8196e680d,3319,sao paulo,SP
S2828,7963e546f34e098b578f9ad102494601,5624,sao paulo,SP
S1747,1588ac4010787100dddef64568f0ae35,87045,maringa,PR
S1970,41c2bad7229b0c25e6becf179ebf63ff,59020,natal,RN
S2485,8b655f0855926bcb49f5835d38dfddf6,6192,osasco,SP
S2273,a213f1bd6458f4a158f3746cb2514559,87043,maringa,PR
S2409,1b7e5006cb25dd23ce8686691013b121,2350,sao paulo,SP
S1126,4559697a8f7e637227c2eeaed843baff,19029,presidente prudente,SP
S1270,4867209cb29b56b92893d7bde3ce8012,17209,jau,SP
S2629,19a7c9f66ffa6452ff4b4c0cca71da27,85880,itaipulandia,PR
S1249,6fa9202c10491e472dffd59a3e82b2a3,18030,sorocaba,SP
S2502,20d53aad4fe5ee93a64f8839609d3586,37540,santa rita do sapucai,MG
S3031,42fa4ee7240e9b8eb4576358ec142ba7,95012,caxias do sul,RS
S1269,c8660dcf9ba70575f45d80fe28c27713,2040,sao paulo,SP
S0193,253c025bab43881055aeecde5e2d8b77,80620,curitiba,PR
S0849,7ecd59e5e20407131822c1a68ac59c1f,70719,brasilia,DF
S0824,c026ef0d72e9132d9fa112308090c8dc,20766,rio de janeiro,RJ
S0522,0b09101900100c0e9d312861fad5a1b9,3168,sao paulo,SP
S1902,e8f6dc8e6a1dcde89d20e3995c8d90b3,3476,sao paulo,SP
S0275,128f9bfbe4c7d5185033914b1de3d39a,12940,atibaia,SP
S0075,a09a13f18ed27932d08438aa6f12756e,93800,sapiranga,RS
S0569,81a1104df0f08b59c68aa5b03cfe398e,83020,sao jose dos pinhais,PR
S2902,3f84fefc07dc159b268d4a77d3e8c425,83833,fazenda rio grande,PR
S0941,750303a20e9c56b2a6bc45cdce0b897d,74333,goiania,GO
S1422,f8db351d8c4c4c22c6835c19a46f01b0,13324,salto,SP
S2298,0743a0239d764b9a0f959a57d07e36ab,3138,sao paulo,SP
S0195,131fcb0a0c9a47bba4474aacff0f14b7,1201,sao paulo,SP
S1139,1838dd9b8977065acf51d95e0053ea7a,30882,belo horizonte,MG
S0253,1b8b75e227c9a9c100d0c210fb6176ce,5468,sao paulo,SP
S0027,eb1bf309f4f6af9a97e9ddac3fdbeabe,9961,diadema,SP
S2444,5d378b73ab7dd6f0418d743e5dcb0bd1,1026,sao paulo,SP
S2823,39d54ff918774174706fb065d7f9dc07,4243,sao paulo,SP
S1549,353e21e8bf8de2722b4fae1636664b76,92120,canoas,RS
S1920,5b33b527da3c5b969cc99dc435cad09a,87702,paranavai,PR
S2147,c9d2ba8dde44a275ae06475ed1d2fafc,38400,uberlandia,MG
S2839,d149de2f383552baea37a7198c2296ce,4193,sao paulo,SP
S0331,bf961104a38e01b9062ee026bb657dee,14055,ribeirao preto,SP
S0675,1ca7077d890b907f89be8c954a02686a,6506,santana de parnaiba,SP
S0350,89a51f50b8095ea78d5768f34c13a76f,71931,brasilia,DF
S2921,3a490ba60afa30ece0e7d50cfe74a4f0,31365,belo horizonte,MG
S0338,455f46ef09a9e45667e2981df84b5cc2,18052,sorocaba,SP
S1233,651fe66032c9520ee5587f694908040d,94810,alvorada,RS
S1019,6d04126aba80df143fd038e711b8fd96,20091,rio de janeiro,RJ
S0900,3febca52652e7209509ccfe61cbde40e,8596,itaquaquecetuba,SP
S0411,d566c37fa119d5e66c4e9052e83ee4ea,4131,sao paulo,SP
S1899,62d977e2b2aee830de3e039a28490d12,80410,curitiba,PR
S1097,010543a62bd80aa422851e79a3bc7540,1212,sao paulo,SP
S0038,7178e1eaa97257d8b6d4b80efd77a025,18270,tatui,SP
S0712,2199e7fe213c16213bf5d6a7eadc9a5d,11900,registro,SP
S2341,984c273121e743dd14767befe6cb17f5,13474,americana,SP
S2657,2b3e4a2a3ea8e01938cabda2a3e5cc79,4733,sao paulo,SP
S1341,feb793c88d836c3a75efa4b5a3465d70,3165,sao paulo,SP
S0007,e333046ce6517bd8bb510291d44f0130,18950,ipaussu,SP
S2468,5a413ade68e8f8d93071a7f52a64cb9e,3679,sao paulo,SP
S1824,5a425cc503b39b262a847fd6212bf53b,86010,londrina,PR
S3072,9535a841eecebed61a9fb1ac1cbb5597,1208,sao paulo,SP
S2609,8f78f0903005064036736c7173a5c2ed,36325,tiradentes,MG
S0399,9803a40e82e45418ab7fb84091af5231,75901,rio verde,GO
S0841,43b2c864251aa0ce4030c746984e088a,71936,brasilia,DF
S2718,83e197e95a1bbabc8c75e883ed016c47,25900,mage,RJ
S2098,17908cf9b444ee34047cadd5c0f4a516,75124,anapolis,GO
S0537,17eea220a40cc0d2c0c5346379682398,3565,sao paulo,SP
S1339,270297ead4c65a6cd2593960d2af6b21,4696,sao paulo,SP
S1265,5f0057b677eb963672bf05dfa3f16c34,1309,sao paulo,SP
S1619,8185694b58b2ba6de20fd41ae608bbea,6764,tabao da serra,SP
S1812,17f51e7198701186712e53a39c564617,3908,sao paulo,SP
S0882,2addf05f476d0637864454e93ba673d5,70856,brasilia,DF
S2192,b67d6c666e8dce1d078c882825e12704,3641,sao paulo,SP
S0591,ead2bab70821ea148476ae9bc08548ac,31980,belo horizonte,MG
S2072,fa14641f57b655e933124a9ea49cd7a5,1310,sao paulo,SP
S0318,d1582f4043306e6b91afa6a8a884f898,3445,sao paulo,SP
S0475,d263fa444c1504a75cbca5cc465f592a,13478,americana,SP
S1182,f35b3c613c4f7b2275f4185d0a3c59ec,5417,sao paulo,SP
S1997,655220df33262c7e0c4949a147366f94,9951,diadema,SP
S2519,ad8b531ae67582f096925cff5630d0d1,84172,castro,PR
S0333,499185655c29ecfdbfe776ef7cf875b5,90520,porto alegre,RS
S0012,44f091b5abab8018f682fce8124b85e5,2281,sao paulo,SP
S0792,7210cd29727d674c00741e5e387b3ccd,3279,sao paulo,SP
S2633,f4ce8ca9fa7157e3b33f536ac9a4487d,16306,penapolis,SP
S2285,0570350b23eda5444f8d1d9544932058,5104,sao paulo,SP
S2815,de9727ca376d1be6ec121b110aa7954c,87114,sarandi,PR
S1054,d3891911c2feae53c52fea2bd14054e5,6760,sao paulo,SP
S1927,70a12e78e608ac31179aea7f8422044b,12327,jacarei,SP
S0735,2eeb6531ee027a48d401e72bebdd87d3,12230,sao jose dos campos,SP
S2201,c1ed9e3daf6154542826a6996af0fb8c,88308,itajai,SC
S1388,d101c6da914ae3d53f7bee42283f2fe2,8072,sao paulo,SP
S2785,a00824eb9093d40e589b940ec45c4eb0,18590,bofete,SP
S0359,0015a82c2db000af6aaaf3ae2ecb0532,9080,santo andre,SP
S1301,808d4348b916efa08e766ebad39f61eb,2336,sao paulo,SP
S1849,fb3cfbc8a86f5d7fbb4d36b8df63f60d,21825,rio de janeiro,RJ
S1835,80ceebb4ee9b31afb6c6a916a574a1e2,86026,londrina,PR
S1750,2d2c62bef4c8ba0dd74e0e228e808539,14096,ribeirao preto,SP
S0749,7c51de0ab286204ce75ff42bf7c10d92,88380,picarras,SC
S1268,c1d1ebb4745cc43cb6f05e9c8a705c9a,8070,sao paulo,SP
S1368,8def3db7f272735afb2ecd03aeca09a7,28035,rio de janeiro,RJ
S1744,ff063b022a9a0aab91bad2c9088760b7,9171,santo andre,SP
S1793,82bd0703a4aefd6b599e5bfdaed378fb,17510,marilia,SP
S1211,7fe21dd00d2f4943ae09525efa2fd674,20551,rio de janeiro,RJ
S1781,7ab0dd5487bab2dc835337b244f689fb,15013,sao jose do rio preto,SP
S2175,12a8eb0f8d1cd3270695bf2a99f55966,4607,sao paulo,SP
S1287,beadbee30901a7f61d031b6b686095ad,7097,guarulhos,SP
S1952,bc39d8938f90a3a2b98193723ed59774,7791,cajamar,SP
S1908,fd312b6bf05efac6c3772d5b52205d8a,18111,votorantim,SP
S0659,df683dfda87bf71ac3fc63063fba369d,95180,farroupilha,RS
S2168,25cf099de44674fde97473224f9d59ab,6716,cotia,SP
S2030,7139dc5186aa238b006e066d8fbab2e4,13901,amparo,SP
S1002,d94a40fd42351c259927028d163af842,37443,baependi,MG
S1754,406740ee611378a662d274c7d8c43c4a,29056,vitoria,ES
S0421,6bd503a8230299c9316fb0f726933927,75650,morrinhos,GO
S2612,6576fd3e23c88f0e5d4d23f39bba0542,6766,taboao da serra,SP
S1937,0885aaf116795758dfeb5f1032487bcd,8541,ferraz de vasconcelos,SP
S0897,6288c69c4ce638e59925e59193f98b16,9010,santo andre,SP
S2402,dfc5fb7259bb2b599ca565e6e9448f0f,9780,sao bernardo do campo,SP
S2601,41958cbd3335433c8740300e8cd600d5,5051,sao paulo,SP
S2952,3a3e46d10f74d8a6ca76e2b538f106a0,2522,sao paulo,SP
S0226,2d2322d842118867781fc737e96d59a1,5879,sao paulo,SP
S1175,e4fc40017a6d22c46a14ac2e17f87c3e,86702,arapongas,PR
S3010,5a9b3bcab695173c820e53934574ae80,13320,salto,SP
S3082,2bf6a2c1e71bbd29a4ad64e6d3c3629f,28615,nova friburgo,RJ
S0893,7c4618c82226628831613e95e9c22f44,18136,sao roque,SP
S0685,06579cb253ecd5a3a12a9e6eb6bf8f47,4007,sao paulo - sp,SP
S0358,8ab42aa58097fd4668d60cc648225d5f,74150,goiania,GO
S3043,4978a02ea9c8be7a9b5480680f40334e,8215,sao paulo,SP
S0260,8e29d051f810eb22959ede205b462b9f,15131,mirassol,SP
S0414,ccb83a794700270fde70898fe9ff368b,88960,sombrio,SC
S1843,612a743d294c27884fb7b80d2b19ba35,80620,curitiba,PR
S1865,cb6c9f5888a7a090c75beaf615925792,29100,vila velha,ES
S1557,c12d7463a579237ffb9248bd7cff378b,8275,sao paulo,SP
S1877,fe701d88b67eaca109dffd464d1be9f9,24900,marica,RJ
S2460,46dc3b2cc0980fb8ec44634e21d2718e,22240,rio de janeiro,RJ
S1506,fedaedd3ca31d56ab33e92035e4b361c,24310,niteroi,RJ
S0733,dbc51f5e45d654ecc16cb68e6817ecea,14402,franca,SP
S2836,81f89e42267213cb94da7ddc301651da,19063,presidente prudente,SP
S2357,630008e0f062605a415d694489f6f82e,1026,sao paulo,SP
S1596,58f1a6197ed863543e0136bdedb3fce2,36407,conselheiro lafaiete,MG
S2090,df56d7b40d437f88407c5f78b63bc328,85812,cascavel,PR
S0097,165fc07beebdcb6190fba8a06db2a449,87015,maringa,PR
S1975,0691148aee60ca47977c187804f935ae,86010,londrina,PR
S0035,cac876b37d3abcd6bd76caca30277996,85816,cascavel,PR
S1215,9ac4f14370b1e24ddc58be041b7f99df,76330,jaragua,GO
S0689,70eea00b476a314817cefde4aad4f89a,13250,itatiba,SP
S0495,282c7480173bb9c01dd41cc739fec010,4795,sao paulo,SP
S0766,c840d3fdbba0790404fdae73d253b253,81530,curitiba,PR
S1593,4f40d2ed38d1cc945364a7cd202a82c7,2337,sao paulo,SP
S1947,9cad4b68bb993ee401a3c5aaa2bc26dd,16200,birigui,SP
S1827,dbbcfe2c8d026742134ac3e28ccde274,81630,curitiba,PR
S1693,2fdde51ad3e12f297da656d4fbd5d0b5,89228,joinville,SC
S2124,7040e82f899a04d1b434b795a43b4617,1026,sao paulo,SP
S0918,83a75eea11694e36e56dd0cb2240229a,13905,amparo,SP
S0703,a1544b9ea0b2390e020537d4daa89049,13211,jundiai,SP
S1192,b8a0adc91af209270c2c725168eb00fd,14940,ibitinga,SP
S0809,20b54c376b794ed028df09a3cd88e8dc,9560,sao caetano do sul,SP
S1668,5415337f1863452476d42d9f14a16a61,30840,belo horizonte,MG
S1962,e0482f2c769468c3bbcd8a01e09d98c5,2320,sao paulo,SP
S0019,3fe7120d6257285ac6a3ce7cb071ccec,35044,governador valadares,MG
S1452,7daca0837f033a41a6f3428c18657533,15170,tanabi,SP
S0779,d66c305afaec317ebee552073a674429,33936,ribeirao das neves,MG
S2076,a5ff20ff766e7f50bd5066f33da14413,5522,sao paulo,SP
S0417,adbe70ab2c97442046d393988c8d1d27,9321,maua,SP
S2099,74c7dec0a384d8a05950e629bd23bde9,13845,mogi guacu,SP
S1344,42bde9fef835393bb8a8849cb6b7f245,71551,brasilia,DF
S0094,89bc797e2e29667aa035d4368f9b7f92,2969,sao paulo,SP
S0769,f9eedec3129e8cc6b6429c42d0808c5b,22793,"rio de janeiro, rio de janeiro, brasil",RJ
S2683,66922902710d126a0e7d26b0e3805106,31842,belo horizonte,MG
S1705,32f1bb9dfa65bc7df5c0d9d95a616be4,4705,sao paulo,SP
S2906,05f51e13da97139648b8125c31e5f51b,31910,belo horizonte,MG
S2783,c43d924a0f1688ee9fae0efcd6f539d4,20710,rio de janeiro,RJ
S0962,91543f9849d68d023e17194926598543,89041,blumenau,SC
S0623,3ded4e2d5f135cb103e5949d7263d2dd,37550,pouso alegre,MG
S0228,7d456afc660226829370f3173d14520c,8820,mogi das cruzes,SP
S2685,1900267e848ceeba8fa32d80c1a5f5a8,14940,ibitinga,SP
S2847,4ce6e5f6c52515177e18c1c9361d8677,9895,sao bernardo do campo,SP
S1009,157c3e4b42f81ac4a44e8b1ca2fe9876,3211,sao paulo,SP
S1558,9fbd5666d8618fa571c4230fafa09bd6,4360,sao paulo,SP
S2430,eb9cd5b35d95206585e2185318cb5c61,3064,sao paulo,SP
S1228,08d2d642cf72b622b14dde1d2f5eb2f5,17512,marilia,SP
S0210,525e75a6fb1454a2325ab1734bcec221,6453,barueri,SP
S2216,0e982cff76cc0579f632cea8a0e38c9d,88316,itajai,SC
S0514,bc30de0d71bd6260b936a026b5cf7200,13920,pedreira,SP
S3076,014c0679dd340a0e338872e7ec85666a,35180,timoteo,MG
S0725,78ba5933c21686d1c2f64669c8c459e7,8810,mogi das cruzes,SP
S2137,6ee85be3693ed79a8e80718743d80655,3937,sao paulo,SP
S2684,63272377184e969942f7fff221be858d,3340,sao paulo,SP
S2693,d5ba419e26d246a0719437cf37d9b46d,3437,sao paulo,SP
S0632,15aac934c58d886785ac1b17953ea898,29480,muqui,ES
S2770,0b36063d5818f81ccb94b54adfaebbf5,89255,jaragua do sul,SC
S1982,f789d2c4f2c2eb38fc4373e7a4b35264,36010,juiz de fora,MG
S1867,fcf16b7a8697e559f0123190bb30177d,3679,sao paulo,SP
S1283,880eda903e719a5f179f7e9fceb3a69d,14610,ipua,SP
S2604,7f5e4d5efad7e44b91115dd1decb65f3,12306,jacarei / sao paulo,SP
S1468,299c89a525fee36c567f4fe72f038100,63540,varzea alegre,CE
S0961,87b740daf17b5d1be335a64164ec6842,8615,suzano,SP
S1580,d4f91e8be86b38da2ee35bc489645a9d,12512,guaratingueta,SP
S1189,eb3071b9f0b0ddaa2df5ea130f09f26b,4281,sao paulo,SP
S2353,7b3f6ce5c6c22e9b96e7581ebf0df6e1,13710,tambau,SP
S0807,31da954dc0855f2495c6310f70a2f931,13601,araras,SP
S2639,63b9ae557efed31d1f7687917d248a8d,13720,sao jose do rio pardo,SP
S2574,ef9952469137ff190bacafe117f51537,38022,uberaba,MG
S1805,c18309219e789960add0b2255ca4b091,20521,rio de janeiro,RJ
S0321,4a82168aaef173cbb6e46ae88728f919,84500,irati,PR
S0344,17e34d8224d27a541263c4c64b11a56b,14085,riberao preto,SP
S0239,e2aee0892199b1d92530e371abd825bf,86600,rolandia,PR
S1764,870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG
S3094,eb9267cccc90f1b49c8d2f9887c7dd97,52011,recife,PE
S0587,5de1c80811ce7007f62f00d971236c09,88063,florianopolis,SC
S2267,ec8879960bd2221d5c32f8e12f7da711,13253,itatiba,SP
S1052,586a871d4f1221763fddb6ceefdeb95e,90630,porto alegre,RS
S1990,a35124e2d763d7ca3fbe3b97d143200f,4041,sao paulo,SP
S3001,9198786624eaeb375793215cad26cfa6,89136,rodeio,SC
S0304,fe1b067411b8c5066e962aa146ccee03,19020,presidente prudente,SP
S0101,6b9b80d53ba3676eafe60268a810b5a1,31160,belo horizonte,SP
S0708,a938325a4b357fd23a6a4d5bb126408e,26510,nilopolis,RJ
S2521,f1b854361f4e15d5851b494df66f22b2,20020,rio de janeiro,RJ
S0013,3d49bfdd1b43a7fe169b3740067acc61,39400,montes claros,MG
S2102,9df5750209b83567ec144eb299d7d634,93032,sao leopoldo,RS
S2367,3d62f86afa7c73be2628a3be1423f5a0,12327,jacarei,SP
S0259,497709c2976a8fa308730a2dec5b0726,9981,diadema,SP
S3021,e73bf2cea7fe4b0b4d287a7568ed1099,89812,chapeco,SC
S3033,778323240ce2830d68aab11794e00bfb,13600,sao paulo,SP
S0270,2493dc3f20131696a0ecdb9948051a8d,71065,brasilia,DF
S1471,a3dd39f583bc80bd8c5901c95878921e,41342,salvador,BA
S2391,4342d4b2ba6b161468c63a7e7cfce593,22793,rio de janeiro,RJ
S1227,06df0c10d34e459d9672bc77388742eb,87045,maringa,PR
S2915,89757206b887aed36f3e18d858460fea,3121,sao paulo,SP
S0791,d8b8f2cf9ff6ba0389072541cb42498c,73813,formosa,GO
S1289,3c03b12bab54d8b37d79d914bfdb1aa0,25561,sao joao de meriti,RJ
S2728,9d5a9018aee56acb367ba9c3f05d1d6a,74930,aparecida de goiania,GO
S1667,f9244d45189d3a3605499abddeade7d5,3029,sao paulo,SP
S0366,2b3b9ce054da76a7428df143a567b156,3572,sao paulo,SP
S3085,198c7ea11960a9844b544d9bcdca860c,37590,jacutinga,MG
S0625,a478c7961d6a992065b24e63b366f90b,89036,blumenau,SC
S2849,30c7f28fd3a5897b2c82d152bb760c17,24020,niteroi,RJ
S1909,66e0557ecc2b4dbea057e93f215f68d8,4771,sao paulo,SP
S0947,be1e9e378700cecaa4ebf71433d7915c,14025,ribeirao preto,SP
S1416,21e83881401b92b49fb09a16d3852291,38405,uberlandia,MG
S2588,55c96925041a14097b6a7825554f4ad5,2122,sao paulo,SP
