,customer_unique_id,Number of Reviews,Average Review Ratings,satprediction
85865,C88500,1,4.0, Satisfied
85866,C88501,1,1.0,Unsatisfied
85867,C88502,1,5.0, Satisfied
85868,C88503,1,4.0, Satisfied
85869,C88504,1,5.0, Satisfied
85870,C88506,1,5.0, Satisfied
85871,C88507,1,5.0, Satisfied
85872,C88508,2,3.0,Unsatisfied
85873,C88509,1,5.0, Satisfied
85874,C88510,1,4.0, Satisfied
85875,C88511,3,5.0, Satisfied
85876,C88512,1,1.0,Unsatisfied
85877,C88514,1,5.0, Satisfied
85878,C88515,1,5.0, Satisfied
85879,C88516,1,5.0, Satisfied
85880,C88517,1,5.0, Satisfied
85881,C88518,1,1.0,Unsatisfied
85882,C88519,1,5.0, Satisfied
85883,C88520,1,5.0, Satisfied
85884,C88521,1,5.0, Satisfied
85885,C88522,1,5.0, Satisfied
85886,C88523,1,4.0, Satisfied
85887,C88525,2,4.0, Satisfied
85888,C88526,2,5.0, Satisfied
85889,C88527,1,4.0, Satisfied
85890,C88528,1,4.0, Satisfied
85891,C88529,1,3.0,Unsatisfied
85892,C88530,1,4.0, Satisfied
85893,C88531,1,5.0, Satisfied
85894,C88532,1,3.0,Unsatisfied
85895,C88533,1,5.0, Satisfied
85896,C88534,1,1.0,Unsatisfied
85897,C88535,1,5.0, Satisfied
85898,C88536,1,5.0, Satisfied
85899,C88537,1,4.0, Satisfied
85900,C88538,1,5.0, Satisfied
85901,C88539,1,5.0, Satisfied
85902,C88541,1,5.0, Satisfied
85903,C88542,1,1.0,Unsatisfied
85904,C88543,2,5.0, Satisfied
85905,C88544,1,5.0, Satisfied
85906,C88545,1,4.0, Satisfied
85907,C88546,1,5.0, Satisfied
85908,C88547,1,5.0, Satisfied
85909,C88548,2,4.0, Satisfied
85910,C88549,1,4.0, Satisfied
85911,C88550,1,4.0, Satisfied
85912,C88551,1,5.0, Satisfied
85913,C88552,1,5.0, Satisfied
85914,C88553,1,3.0,Unsatisfied
85915,C88554,1,5.0, Satisfied
85916,C88556,2,4.5, Satisfied
85917,C88557,2,5.0, Satisfied
85918,C88558,1,5.0, Satisfied
85919,C88559,2,5.0, Satisfied
85920,C88560,1,4.0, Satisfied
85921,C88561,1,3.0,Unsatisfied
85922,C88562,1,4.0, Satisfied
85923,C88563,1,2.0,Unsatisfied
85924,C88564,3,5.0, Satisfied
85925,C88565,1,2.0,Unsatisfied
85926,C88566,1,5.0, Satisfied
85927,C88567,2,5.0, Satisfied
85928,C88568,1,4.0, Satisfied
85929,C88569,1,1.0,Unsatisfied
85930,C88570,1,5.0, Satisfied
85931,C88571,1,1.0,Unsatisfied
85932,C88572,1,5.0, Satisfied
85933,C88573,1,4.0, Satisfied
85934,C88574,1,5.0, Satisfied
85935,C88575,1,5.0, Satisfied
85936,C88576,1,5.0, Satisfied
85937,C88577,1,2.0,Unsatisfied
85938,C88578,1,4.0, Satisfied
85939,C88579,1,4.0, Satisfied
85940,C88580,1,5.0, Satisfied
85941,C88581,1,1.0,Unsatisfied
85942,C88582,1,5.0, Satisfied
85943,C88583,1,5.0, Satisfied
85944,C88584,1,5.0, Satisfied
85945,C88585,1,2.0,Unsatisfied
85946,C88586,1,5.0, Satisfied
85947,C88587,2,5.0, Satisfied
85948,C88588,1,5.0, Satisfied
85949,C88589,1,4.0, Satisfied
85950,C88590,1,1.0,Unsatisfied
85951,C88591,1,4.0, Satisfied
85952,C88592,1,5.0, Satisfied
85953,C88593,1,5.0, Satisfied
85954,C88594,1,5.0, Satisfied
85955,C88595,1,5.0, Satisfied
85956,C88596,1,4.0, Satisfied
85957,C88597,1,5.0, Satisfied
85958,C88598,1,4.0, Satisfied
85959,C88599,2,4.0, Satisfied
85960,C88600,1,5.0, Satisfied
85961,C88601,1,5.0, Satisfied
85962,C88602,1,5.0, Satisfied
85963,C88603,1,5.0, Satisfied
85964,C88604,2,5.0, Satisfied
85965,C88605,1,4.0, Satisfied
85966,C88606,1,5.0, Satisfied
85967,C88607,1,2.0,Unsatisfied
85968,C88608,1,5.0, Satisfied
85969,C88609,2,4.0, Satisfied
85970,C88610,1,5.0, Satisfied
85971,C88611,1,5.0, Satisfied
85972,C88612,1,4.0, Satisfied
85973,C88613,1,4.0, Satisfied
85974,C88614,1,5.0, Satisfied
85975,C88615,1,5.0, Satisfied
85976,C88616,1,1.0,Unsatisfied
85977,C88618,1,4.0, Satisfied
85978,C88619,1,4.0, Satisfied
85979,C88620,3,4.0, Satisfied
85980,C88622,1,5.0, Satisfied
85981,C88623,1,5.0, Satisfied
85982,C88624,1,5.0, Satisfied
85983,C88625,1,5.0, Satisfied
85984,C88626,1,1.0,Unsatisfied
85985,C88627,1,5.0, Satisfied
85986,C88628,4,5.0, Satisfied
85987,C88629,1,3.0,Unsatisfied
85988,C88630,1,5.0, Satisfied
85989,C88631,1,3.0,Unsatisfied
85990,C88632,1,4.0, Satisfied
85991,C88633,1,5.0, Satisfied
85992,C88634,1,5.0, Satisfied
85993,C88635,2,5.0, Satisfied
85994,C88636,1,5.0, Satisfied
85995,C88637,1,5.0, Satisfied
85996,C88638,8,5.0, Satisfied
85997,C88639,1,4.0, Satisfied
85998,C88640,1,5.0, Satisfied
85999,C88641,1,5.0, Satisfied
86000,C88642,1,5.0, Satisfied
86001,C88643,1,5.0, Satisfied
86002,C88644,1,5.0, Satisfied
86003,C88645,1,1.0,Unsatisfied
86004,C88646,1,1.0,Unsatisfied
86005,C88647,1,4.0, Satisfied
86006,C88648,2,3.0,Unsatisfied
86007,C88649,1,5.0, Satisfied
86008,C88650,1,1.0,Unsatisfied
86009,C88651,1,5.0, Satisfied
86010,C88652,1,5.0, Satisfied
86011,C88653,1,2.0,Unsatisfied
86012,C88654,1,3.0,Unsatisfied
86013,C88655,1,5.0, Satisfied
86014,C88656,3,4.0, Satisfied
86015,C88657,20,1.0,Unsatisfied
86016,C88658,1,2.0,Unsatisfied
86017,C88659,1,3.0,Unsatisfied
86018,C88660,2,4.0, Satisfied
86019,C88661,1,5.0, Satisfied
86020,C88662,3,5.0, Satisfied
86021,C88663,1,5.0, Satisfied
86022,C88664,1,5.0, Satisfied
86023,C88665,1,5.0, Satisfied
86024,C88666,2,5.0, Satisfied
86025,C88667,1,5.0, Satisfied
86026,C88668,1,4.0, Satisfied
86027,C88669,2,1.0,Unsatisfied
86028,C88670,1,5.0, Satisfied
86029,C88671,1,5.0, Satisfied
86030,C88672,1,5.0, Satisfied
86031,C88673,1,4.0, Satisfied
86032,C88674,1,5.0, Satisfied
86033,C88675,1,5.0, Satisfied
86034,C88676,1,5.0, Satisfied
86035,C88677,1,4.0, Satisfied
86036,C88678,1,5.0, Satisfied
86037,C88679,1,1.0,Unsatisfied
86038,C88680,1,5.0, Satisfied
86039,C88681,1,4.0, Satisfied
86040,C88682,1,5.0, Satisfied
86041,C88683,1,1.0,Unsatisfied
86042,C88684,6,1.0,Unsatisfied
86043,C88685,1,5.0, Satisfied
86044,C88686,1,1.0,Unsatisfied
86045,C88687,1,5.0, Satisfied
86046,C88688,1,5.0, Satisfied
86047,C88689,1,2.0,Unsatisfied
86048,C88690,1,5.0, Satisfied
86049,C88691,1,5.0, Satisfied
86050,C88692,1,5.0, Satisfied
86051,C88693,2,4.0, Satisfied
86052,C88694,1,5.0, Satisfied
86053,C88695,1,3.0,Unsatisfied
86054,C88696,1,4.0, Satisfied
86055,C88697,1,5.0, Satisfied
86056,C88698,1,2.0,Unsatisfied
86057,C88699,1,4.0, Satisfied
86058,C88700,1,5.0, Satisfied
86059,C88701,1,5.0, Satisfied
86060,C88702,1,5.0, Satisfied
86061,C88703,1,3.0,Unsatisfied
86062,C88704,1,1.0,Unsatisfied
86063,C88705,1,4.0, Satisfied
86064,C88706,1,5.0, Satisfied
86065,C88707,1,5.0, Satisfied
86066,C88708,1,5.0, Satisfied
86067,C88709,1,5.0, Satisfied
86068,C88710,1,5.0, Satisfied
86069,C88711,3,3.0,Unsatisfied
86070,C88712,1,1.0,Unsatisfied
86071,C88713,3,5.0, Satisfied
86072,C88714,1,4.0, Satisfied
86073,C88715,1,5.0, Satisfied
86074,C88716,1,5.0, Satisfied
86075,C88717,1,2.0,Unsatisfied
86076,C88718,1,5.0, Satisfied
86077,C88719,1,3.0,Unsatisfied
86078,C88720,1,5.0, Satisfied
86079,C88721,1,5.0, Satisfied
86080,C88722,1,5.0, Satisfied
86081,C88724,1,1.0,Unsatisfied
86082,C88725,1,5.0, Satisfied
86083,C88726,1,3.0,Unsatisfied
86084,C88727,1,5.0, Satisfied
86085,C88728,2,5.0, Satisfied
86086,C88729,1,5.0, Satisfied
86087,C88730,1,5.0, Satisfied
86088,C88731,1,5.0, Satisfied
86089,C88732,1,1.0,Unsatisfied
86090,C88733,1,5.0, Satisfied
86091,C88734,1,5.0, Satisfied
86092,C88735,1,1.0,Unsatisfied
86093,C88736,1,5.0, Satisfied
86094,C88737,1,5.0, Satisfied
86095,C88738,1,4.0, Satisfied
86096,C88739,1,5.0, Satisfied
86097,C88740,1,3.0,Unsatisfied
86098,C88741,1,5.0, Satisfied
86099,C88742,1,2.0,Unsatisfied
86100,C88743,1,5.0, Satisfied
86101,C88744,1,4.0, Satisfied
86102,C88745,1,1.0,Unsatisfied
86103,C88746,1,4.0, Satisfied
86104,C88747,1,1.0,Unsatisfied
86105,C88748,1,3.0,Unsatisfied
86106,C88749,1,5.0, Satisfied
86107,C88750,1,4.0, Satisfied
86108,C88751,1,4.0, Satisfied
86109,C88752,1,5.0, Satisfied
86110,C88753,1,5.0, Satisfied
86111,C88754,1,4.0, Satisfied
86112,C88755,1,4.0, Satisfied
86113,C88756,1,5.0, Satisfied
86114,C88757,1,5.0, Satisfied
86115,C88758,2,5.0, Satisfied
86116,C88759,1,3.0,Unsatisfied
86117,C88760,1,5.0, Satisfied
86118,C88761,1,5.0, Satisfied
86119,C88762,1,5.0, Satisfied
86120,C88763,1,4.0, Satisfied
86121,C88764,1,5.0, Satisfied
86122,C88765,1,5.0, Satisfied
86123,C88766,2,5.0, Satisfied
86124,C88768,2,5.0, Satisfied
86125,C88769,2,4.0, Satisfied
86126,C88770,1,5.0, Satisfied
86127,C88771,2,4.0, Satisfied
86128,C88772,1,4.0, Satisfied
86129,C88773,1,5.0, Satisfied
86130,C88774,3,5.0, Satisfied
86131,C88775,1,1.0,Unsatisfied
86132,C88776,1,3.0,Unsatisfied
86133,C88777,2,4.0, Satisfied
86134,C88778,3,3.0,Unsatisfied
86135,C88779,1,5.0, Satisfied
86136,C88780,1,1.0,Unsatisfied
86137,C88781,1,2.0,Unsatisfied
86138,C88782,1,4.0, Satisfied
86139,C88783,1,5.0, Satisfied
86140,C88784,1,5.0, Satisfied
86141,C88785,1,5.0, Satisfied
86142,C88786,1,5.0, Satisfied
86143,C88788,1,5.0, Satisfied
86144,C88789,1,1.0,Unsatisfied
86145,C88790,1,2.0,Unsatisfied
86146,C88791,1,5.0, Satisfied
86147,C88792,1,1.0,Unsatisfied
86148,C88793,1,5.0, Satisfied
86149,C88794,2,3.0,Unsatisfied
86150,C88795,1,5.0, Satisfied
86151,C88796,1,4.0, Satisfied
86152,C88797,1,5.0, Satisfied
86153,C88798,1,5.0, Satisfied
86154,C88799,1,1.0,Unsatisfied
86155,C88800,5,5.0, Satisfied
86156,C88801,1,5.0, Satisfied
86157,C88802,1,5.0, Satisfied
86158,C88803,1,5.0, Satisfied
86159,C88804,1,5.0, Satisfied
86160,C88806,1,5.0, Satisfied
86161,C88807,1,4.0, Satisfied
86162,C88808,1,5.0, Satisfied
86163,C88809,1,5.0, Satisfied
86164,C88810,5,1.0,Unsatisfied
86165,C88811,2,1.0,Unsatisfied
86166,C88812,2,1.0,Unsatisfied
86167,C88814,1,5.0, Satisfied
86168,C88815,1,5.0, Satisfied
86169,C88816,1,5.0, Satisfied
86170,C88817,1,1.0,Unsatisfied
86171,C88818,1,3.0,Unsatisfied
86172,C88819,1,3.0,Unsatisfied
86173,C88820,1,5.0, Satisfied
86174,C88821,1,5.0, Satisfied
86175,C88822,1,4.0, Satisfied
86176,C88823,1,4.0, Satisfied
86177,C88824,1,1.0,Unsatisfied
86178,C88825,2,5.0, Satisfied
86179,C88826,1,5.0, Satisfied
86180,C88827,1,5.0, Satisfied
86181,C88828,1,5.0, Satisfied
86182,C88829,1,5.0, Satisfied
86183,C88830,1,4.0, Satisfied
86184,C88831,1,5.0, Satisfied
86185,C88832,1,5.0, Satisfied
86186,C88833,1,4.0, Satisfied
86187,C88834,1,4.0, Satisfied
86188,C88835,1,4.0, Satisfied
86189,C88836,1,3.0,Unsatisfied
86190,C88837,1,5.0, Satisfied
86191,C88838,2,5.0, Satisfied
86192,C88839,1,5.0, Satisfied
86193,C88840,1,1.0,Unsatisfied
86194,C88841,1,5.0, Satisfied
86195,C88842,1,1.0,Unsatisfied
86196,C88843,1,4.0, Satisfied
86197,C88844,1,1.0,Unsatisfied
86198,C88845,1,5.0, Satisfied
86199,C88846,1,5.0, Satisfied
86200,C88847,1,1.0,Unsatisfied
86201,C88848,1,1.0,Unsatisfied
86202,C88849,2,5.0, Satisfied
86203,C88850,1,4.0, Satisfied
86204,C88851,2,5.0, Satisfied
86205,C88852,1,3.0,Unsatisfied
86206,C88853,2,5.0, Satisfied
86207,C88854,2,3.0,Unsatisfied
86208,C88855,1,5.0, Satisfied
86209,C88856,1,4.0, Satisfied
86210,C88857,1,4.0, Satisfied
86211,C88858,2,2.0,Unsatisfied
86212,C88859,1,5.0, Satisfied
86213,C88860,1,5.0, Satisfied
86214,C88861,1,5.0, Satisfied
86215,C88862,1,5.0, Satisfied
86216,C88863,1,5.0, Satisfied
86217,C88864,1,4.0, Satisfied
86218,C88865,1,5.0, Satisfied
86219,C88866,1,4.0, Satisfied
86220,C88867,1,3.0,Unsatisfied
86221,C88868,2,5.0, Satisfied
86222,C88869,4,5.0, Satisfied
86223,C88870,1,4.0, Satisfied
86224,C88871,1,5.0, Satisfied
86225,C88872,1,5.0, Satisfied
86226,C88873,1,5.0, Satisfied
86227,C88874,1,3.0,Unsatisfied
86228,C88875,1,5.0, Satisfied
86229,C88876,2,5.0, Satisfied
86230,C88878,1,4.0, Satisfied
86231,C88879,1,5.0, Satisfied
86232,C88880,1,5.0, Satisfied
86233,C88881,1,1.0,Unsatisfied
86234,C88882,1,1.0,Unsatisfied
86235,C88883,1,5.0, Satisfied
86236,C88884,2,5.0, Satisfied
86237,C88885,1,3.0,Unsatisfied
86238,C88886,1,5.0, Satisfied
86239,C88887,2,5.0, Satisfied
86240,C88888,1,5.0, Satisfied
86241,C88889,1,3.0,Unsatisfied
86242,C88890,1,5.0, Satisfied
86243,C88891,2,3.0,Unsatisfied
86244,C88892,1,5.0, Satisfied
86245,C88893,1,5.0, Satisfied
86246,C88894,1,5.0, Satisfied
86247,C88895,1,4.0, Satisfied
86248,C88896,1,4.0, Satisfied
86249,C88897,1,5.0, Satisfied
86250,C88898,1,5.0, Satisfied
86251,C88899,1,5.0, Satisfied
86252,C88900,1,5.0, Satisfied
86253,C88901,2,5.0, Satisfied
86254,C88902,1,4.0, Satisfied
86255,C88903,1,5.0, Satisfied
86256,C88904,1,4.0, Satisfied
86257,C88905,1,4.0, Satisfied
86258,C88906,1,1.0,Unsatisfied
86259,C88907,1,3.0,Unsatisfied
86260,C88908,1,5.0, Satisfied
86261,C88909,1,1.0,Unsatisfied
86262,C88910,1,5.0, Satisfied
86263,C88911,1,4.0, Satisfied
86264,C88912,2,1.0,Unsatisfied
86265,C88913,1,5.0, Satisfied
86266,C88914,1,5.0, Satisfied
86267,C88915,1,5.0, Satisfied
86268,C88916,1,4.0, Satisfied
86269,C88917,1,5.0, Satisfied
86270,C88918,1,4.0, Satisfied
86271,C88919,1,5.0, Satisfied
86272,C88921,2,3.0,Unsatisfied
86273,C88922,1,5.0, Satisfied
86274,C88923,1,5.0, Satisfied
86275,C88924,2,5.0, Satisfied
86276,C88925,1,5.0, Satisfied
86277,C88926,1,3.0,Unsatisfied
86278,C88927,1,4.0, Satisfied
86279,C88928,1,1.0,Unsatisfied
86280,C88930,1,1.0,Unsatisfied
86281,C88931,2,2.0,Unsatisfied
86282,C88932,1,5.0, Satisfied
86283,C88933,1,5.0, Satisfied
86284,C88934,1,5.0, Satisfied
86285,C88935,2,5.0, Satisfied
86286,C88936,1,5.0, Satisfied
86287,C88937,1,1.0,Unsatisfied
86288,C88938,1,1.0,Unsatisfied
86289,C88939,1,5.0, Satisfied
86290,C88940,1,1.0,Unsatisfied
86291,C88941,1,5.0, Satisfied
86292,C88942,1,2.0,Unsatisfied
86293,C88943,1,4.0, Satisfied
86294,C88944,1,4.0, Satisfied
86295,C88945,1,5.0, Satisfied
86296,C88946,1,5.0, Satisfied
86297,C88947,3,1.0,Unsatisfied
86298,C88948,2,1.0,Unsatisfied
86299,C88949,2,1.0,Unsatisfied
86300,C88950,1,5.0, Satisfied
86301,C88951,1,5.0, Satisfied
86302,C88952,1,3.0,Unsatisfied
86303,C88953,1,1.0,Unsatisfied
86304,C88954,2,5.0, Satisfied
86305,C88955,1,5.0, Satisfied
86306,C88956,1,4.0, Satisfied
86307,C88957,1,5.0, Satisfied
86308,C88958,1,5.0, Satisfied
86309,C88959,1,5.0, Satisfied
86310,C88960,1,4.0, Satisfied
86311,C88961,3,5.0, Satisfied
86312,C88962,1,4.0, Satisfied
86313,C88963,1,5.0, Satisfied
86314,C88965,1,5.0, Satisfied
86315,C88966,1,4.0, Satisfied
86316,C88967,1,5.0, Satisfied
86317,C88969,2,3.0,Unsatisfied
86318,C88970,2,5.0, Satisfied
86319,C88971,1,5.0, Satisfied
86320,C88972,1,5.0, Satisfied
86321,C88973,1,3.0,Unsatisfied
86322,C88974,3,5.0, Satisfied
86323,C88975,1,5.0, Satisfied
86324,C88976,1,3.0,Unsatisfied
86325,C88977,1,5.0, Satisfied
86326,C88978,1,3.0,Unsatisfied
86327,C88979,2,4.0, Satisfied
86328,C88980,1,5.0, Satisfied
86329,C88981,1,1.0,Unsatisfied
86330,C88982,1,1.0,Unsatisfied
86331,C88983,1,5.0, Satisfied
86332,C88984,1,3.0,Unsatisfied
86333,C88985,1,5.0, Satisfied
86334,C88986,1,4.0, Satisfied
86335,C88987,1,4.0, Satisfied
86336,C88988,1,4.0, Satisfied
86337,C88989,1,1.0,Unsatisfied
86338,C88990,2,5.0, Satisfied
86339,C88991,1,5.0, Satisfied
86340,C88992,1,5.0, Satisfied
86341,C88993,2,3.0,Unsatisfied
86342,C88994,1,1.0,Unsatisfied
86343,C88995,1,2.0,Unsatisfied
86344,C88996,1,1.0,Unsatisfied
86345,C88997,1,5.0, Satisfied
86346,C88998,1,5.0, Satisfied
86347,C88999,1,5.0, Satisfied
86348,C89000,1,5.0, Satisfied
86349,C89001,1,5.0, Satisfied
86350,C89002,1,5.0, Satisfied
86351,C89003,1,3.0,Unsatisfied
86352,C89004,1,4.0, Satisfied
86353,C89005,1,5.0, Satisfied
86354,C89006,1,4.0, Satisfied
86355,C89007,1,4.0, Satisfied
86356,C89008,1,4.0, Satisfied
86357,C89009,1,4.0, Satisfied
86358,C89010,5,4.0, Satisfied
86359,C89011,1,3.0,Unsatisfied
86360,C89012,1,5.0, Satisfied
86361,C89014,1,5.0, Satisfied
86362,C89015,2,1.0,Unsatisfied
86363,C89016,1,4.0, Satisfied
86364,C89017,1,5.0, Satisfied
86365,C89018,1,1.0,Unsatisfied
86366,C89019,2,2.0,Unsatisfied
86367,C89020,1,1.0,Unsatisfied
86368,C89021,1,3.0,Unsatisfied
86369,C89022,2,5.0, Satisfied
86370,C89023,2,5.0, Satisfied
86371,C89024,2,5.0, Satisfied
86372,C89025,3,5.0, Satisfied
86373,C89026,1,5.0, Satisfied
86374,C89027,2,4.0, Satisfied
86375,C89028,3,3.0,Unsatisfied
86376,C89029,1,5.0, Satisfied
86377,C89031,1,5.0, Satisfied
86378,C89032,1,5.0, Satisfied
86379,C89033,1,1.0,Unsatisfied
86380,C89034,1,5.0, Satisfied
86381,C89036,1,5.0, Satisfied
86382,C89037,1,5.0, Satisfied
86383,C89038,1,5.0, Satisfied
86384,C89039,3,2.3333333333333335,Unsatisfied
86385,C89040,1,5.0, Satisfied
86386,C89041,1,5.0, Satisfied
86387,C89042,1,5.0, Satisfied
86388,C89043,1,5.0, Satisfied
86389,C89044,1,5.0, Satisfied
86390,C89045,2,4.0, Satisfied
86391,C89046,1,5.0, Satisfied
86392,C89047,6,5.0, Satisfied
86393,C89048,1,1.0,Unsatisfied
86394,C89049,1,5.0, Satisfied
86395,C89050,1,5.0, Satisfied
86396,C89051,1,3.0,Unsatisfied
86397,C89052,1,5.0, Satisfied
86398,C89053,1,5.0, Satisfied
86399,C89054,1,5.0, Satisfied
86400,C89055,1,5.0, Satisfied
86401,C89056,1,5.0, Satisfied
86402,C89057,1,3.0,Unsatisfied
86403,C89058,1,2.0,Unsatisfied
86404,C89059,2,2.0,Unsatisfied
86405,C89060,1,4.0, Satisfied
86406,C89061,1,5.0, Satisfied
86407,C89062,1,5.0, Satisfied
86408,C89063,1,4.0, Satisfied
86409,C89064,1,5.0, Satisfied
86410,C89065,1,5.0, Satisfied
86411,C89066,1,4.0, Satisfied
86412,C89067,4,1.0,Unsatisfied
86413,C89068,1,5.0, Satisfied
86414,C89069,1,4.0, Satisfied
86415,C89070,1,5.0, Satisfied
86416,C89071,1,2.0,Unsatisfied
86417,C89072,1,5.0, Satisfied
86418,C89073,1,5.0, Satisfied
86419,C89074,1,5.0, Satisfied
86420,C89075,1,1.0,Unsatisfied
86421,C89076,1,4.0, Satisfied
86422,C89077,1,5.0, Satisfied
86423,C89078,1,4.0, Satisfied
86424,C89079,1,4.0, Satisfied
86425,C89080,1,4.0, Satisfied
86426,C89081,1,5.0, Satisfied
86427,C89082,1,1.0,Unsatisfied
86428,C89083,1,5.0, Satisfied
86429,C89084,1,5.0, Satisfied
86430,C89085,1,4.0, Satisfied
86431,C89086,1,5.0, Satisfied
86432,C89087,2,3.5, Satisfied
86433,C89088,1,1.0,Unsatisfied
86434,C89089,1,5.0, Satisfied
86435,C89090,1,5.0, Satisfied
86436,C89091,1,4.0, Satisfied
86437,C89092,1,1.0,Unsatisfied
86438,C89093,1,5.0, Satisfied
86439,C89094,1,4.0, Satisfied
86440,C89095,1,5.0, Satisfied
86441,C89096,1,1.0,Unsatisfied
86442,C89097,1,4.0, Satisfied
86443,C89098,1,5.0, Satisfied
86444,C89099,1,5.0, Satisfied
86445,C89100,1,5.0, Satisfied
86446,C89101,1,5.0, Satisfied
86447,C89102,1,5.0, Satisfied
86448,C89103,3,1.0,Unsatisfied
86449,C89104,1,5.0, Satisfied
86450,C89105,1,5.0, Satisfied
86451,C89106,1,2.0,Unsatisfied
86452,C89107,1,2.0,Unsatisfied
86453,C89108,1,5.0, Satisfied
86454,C89109,1,5.0, Satisfied
86455,C89111,1,1.0,Unsatisfied
86456,C89112,2,3.0,Unsatisfied
86457,C89113,1,5.0, Satisfied
86458,C89114,1,5.0, Satisfied
86459,C89115,1,5.0, Satisfied
86460,C89116,1,5.0, Satisfied
86461,C89117,1,5.0, Satisfied
86462,C89118,1,1.0,Unsatisfied
86463,C89119,1,4.0, Satisfied
86464,C89120,1,5.0, Satisfied
86465,C89121,1,3.0,Unsatisfied
86466,C89122,1,5.0, Satisfied
86467,C89123,2,5.0, Satisfied
86468,C89124,1,5.0, Satisfied
86469,C89125,1,5.0, Satisfied
86470,C89126,1,5.0, Satisfied
86471,C89127,1,4.0, Satisfied
86472,C89128,2,5.0, Satisfied
86473,C89129,1,1.0,Unsatisfied
86474,C89130,1,5.0, Satisfied
86475,C89131,1,4.0, Satisfied
86476,C89132,1,1.0,Unsatisfied
86477,C89133,1,5.0, Satisfied
86478,C89134,1,5.0, Satisfied
86479,C89135,1,5.0, Satisfied
86480,C89136,1,5.0, Satisfied
86481,C89137,1,5.0, Satisfied
86482,C89138,1,4.0, Satisfied
86483,C89140,1,5.0, Satisfied
86484,C89141,1,5.0, Satisfied
86485,C89142,1,4.0, Satisfied
86486,C89143,1,1.0,Unsatisfied
86487,C89144,1,3.0,Unsatisfied
86488,C89145,1,1.0,Unsatisfied
86489,C89146,1,5.0, Satisfied
86490,C89147,1,3.0,Unsatisfied
86491,C89148,1,5.0, Satisfied
86492,C89149,1,5.0, Satisfied
86493,C89150,1,5.0, Satisfied
86494,C89151,1,5.0, Satisfied
86495,C89152,1,5.0, Satisfied
86496,C89153,1,4.0, Satisfied
86497,C89154,1,5.0, Satisfied
86498,C89155,1,5.0, Satisfied
86499,C89156,2,4.5, Satisfied
86500,C89157,1,5.0, Satisfied
86501,C89158,1,4.0, Satisfied
86502,C89159,1,5.0, Satisfied
86503,C89160,2,1.0,Unsatisfied
86504,C89161,1,5.0, Satisfied
86505,C89162,1,1.0,Unsatisfied
86506,C89163,1,5.0, Satisfied
86507,C89164,2,4.0, Satisfied
86508,C89165,1,5.0, Satisfied
86509,C89166,1,5.0, Satisfied
86510,C89167,1,5.0, Satisfied
86511,C89168,1,4.0, Satisfied
86512,C89169,1,5.0, Satisfied
86513,C89170,1,5.0, Satisfied
86514,C89171,1,5.0, Satisfied
86515,C89172,1,2.0,Unsatisfied
86516,C89173,1,1.0,Unsatisfied
86517,C89174,1,5.0, Satisfied
86518,C89175,4,1.0,Unsatisfied
86519,C89176,1,1.0,Unsatisfied
86520,C89177,2,4.0, Satisfied
86521,C89178,1,4.0, Satisfied
86522,C89179,1,5.0, Satisfied
86523,C89180,1,5.0, Satisfied
86524,C89182,2,4.0, Satisfied
86525,C89183,1,5.0, Satisfied
86526,C89184,1,4.0, Satisfied
86527,C89185,1,5.0, Satisfied
86528,C89186,1,4.0, Satisfied
86529,C89187,1,5.0, Satisfied
86530,C89188,1,5.0, Satisfied
86531,C89189,1,4.0, Satisfied
86532,C89190,1,4.0, Satisfied
86533,C89191,1,5.0, Satisfied
86534,C89192,2,4.0, Satisfied
86535,C89193,1,5.0, Satisfied
86536,C89194,1,5.0, Satisfied
86537,C89195,5,1.0,Unsatisfied
86538,C89196,3,5.0, Satisfied
86539,C89197,1,5.0, Satisfied
86540,C89198,1,5.0, Satisfied
86541,C89199,1,4.0, Satisfied
86542,C89200,4,5.0, Satisfied
86543,C89201,1,5.0, Satisfied
86544,C89202,1,4.0, Satisfied
86545,C89203,1,2.0,Unsatisfied
86546,C89204,1,3.0,Unsatisfied
86547,C89205,1,5.0, Satisfied
86548,C89206,1,3.0,Unsatisfied
86549,C89207,1,4.0, Satisfied
86550,C89208,1,5.0, Satisfied
86551,C89209,2,5.0, Satisfied
86552,C89211,1,4.0, Satisfied
86553,C89212,1,4.0, Satisfied
86554,C89213,1,5.0, Satisfied
86555,C89214,2,5.0, Satisfied
86556,C89215,1,4.0, Satisfied
86557,C89216,1,1.0,Unsatisfied
86558,C89217,1,4.0, Satisfied
86559,C89218,1,4.0, Satisfied
86560,C89219,1,4.0, Satisfied
86561,C89220,1,1.0,Unsatisfied
86562,C89221,1,1.0,Unsatisfied
86563,C89222,1,5.0, Satisfied
86564,C89223,1,5.0, Satisfied
86565,C89224,2,5.0, Satisfied
86566,C89225,1,5.0, Satisfied
86567,C89226,1,5.0, Satisfied
86568,C89227,1,5.0, Satisfied
86569,C89228,1,5.0, Satisfied
86570,C89229,1,5.0, Satisfied
86571,C89230,1,5.0, Satisfied
86572,C89231,1,4.0, Satisfied
86573,C89232,1,5.0, Satisfied
86574,C89233,1,3.0,Unsatisfied
86575,C89234,1,5.0, Satisfied
86576,C89235,1,5.0, Satisfied
86577,C89236,1,4.0, Satisfied
86578,C89237,1,5.0, Satisfied
86579,C89238,1,5.0, Satisfied
86580,C89239,2,5.0, Satisfied
86581,C89240,1,4.0, Satisfied
